filename,measurementHeight,stemDiameter,easting,northing,utmZone,decimalLatitude,decimalLongitude,stemAzimuth,stemDistance,measurementHeight_inches,stemDiameter_inches,stemDistance_inches,stemAzimuth_rad,X,Y
2015-09,130.0,50.6,321151.44,4097118.27,11N,37.003221,-119.010045,126.9,5.3,51.18113,19.921270600000003,208.66153,2.2148228207808045,4.238328689981579,-3.1822271942271865
2015-09,130.0,12.5,321151.44,4097118.27,11N,37.003221,-119.010045,317.5,11.7,51.18113,4.9212625,460.63016999999996,5.541420375081996,-7.904405429103227,8.626144840678448
2015-09,130.0,12.5,321151.44,4097118.27,11N,37.003221,-119.010045,174.8,4.6,51.18113,4.9212625,181.10245999999998,3.0508355324860883,0.41690986890978776,-4.581068233633463
2015-09,130.0,48.5,321151.44,4097118.27,11N,37.003221,-119.010045,156.3,15.2,51.18113,19.0944985,598.42552,2.7279496208671374,6.10960620517059,-13.91807141876133
2015-09,130.0,16.7,321151.44,4097118.27,11N,37.003221,-119.010045,135.8,8.2,51.18113,6.5748067,322.83482,2.3701571242083,5.716753843407426,-5.878666982733961
2015-09,130.0,30.7,321151.44,4097118.27,11N,37.003221,-119.010045,120.8,10.0,51.18113,12.086620700000001,393.701,2.10835773640915,8.589598969306646,-5.120428648705714
2015-09,130.0,46.1,321331.27,4097210.82,11N,37.004089,-119.008047,65.6,7.1,51.18113,18.149616100000003,279.52771,1.14493598930828,6.465853991723857,2.9330414517542476
2015-09,130.0,21.3,321331.27,4097210.82,11N,37.004089,-119.008047,354.0,19.8,51.18113,8.385831300000001,779.5279800000001,6.178465552059927,-2.069663572699538,19.691533528291814
2015-09,130.0,21.8,321331.27,4097210.82,11N,37.004089,-119.008047,359.7,19.9,51.18113,8.582681800000001,783.46499,6.277949319423604,-0.10419568024524802,19.89972721572379
2015-09,130.0,28.4,321151.44,4097118.27,11N,37.003221,-119.010045,126.7,10.7,51.18113,11.1811084,421.26007,2.2113321622768156,8.578999393408166,-6.394589072638076
2015-09,130.0,56.9,321331.27,4097210.82,11N,37.004089,-119.008047,21.4,11.1,51.18113,22.4015869,437.00811,0.3735004599267865,4.050132306147577,10.334719556074063
2015-09,130.0,75.6,321331.27,4097210.82,11N,37.004089,-119.008047,319.1,7.2,51.18113,29.763795599999998,283.46472,5.569345643113906,-4.714133858764843,5.442144978007008
2015-09,130.0,64.5,321331.27,4097210.82,11N,37.004089,-119.008047,121.1,8.9,51.18113,25.3937145,350.39389,2.113593724165133,7.6207770529429215,-4.597146626913112
2015-09,130.0,11.4,321331.27,4097210.82,11N,37.004089,-119.008047,353.1,19.1,51.18113,4.488191400000001,751.96891,6.162757588791978,-2.294613621741757,18.96166523085241
2015-09,130.0,16.8,321151.44,4097118.27,11N,37.003221,-119.010045,123.0,10.8,51.18113,6.614176800000001,425.19708,2.1467549799530254,9.05764213381058,-5.8821015781622945
2015-09,130.0,24.7,321151.44,4097118.27,11N,37.003221,-119.010045,142.5,6.8,51.18113,9.7244147,267.71668,2.4870941840919194,4.139577717259302,-5.394802713980398
2015-09,130.0,31.6,321331.27,4097210.82,11N,37.004089,-119.008047,334.6,16.0,51.18113,12.440951600000002,629.9216,5.8398716771730275,-6.862962134450324,14.453364685812817
2015-09,130.0,54.8,321331.27,4097210.82,11N,37.004089,-119.008047,305.1,3.0,51.18113,21.5748148,118.1103,5.324999547834699,-2.4544491522750707,1.7250157561298354
2015-09,130.0,10.7,321151.44,4097118.27,11N,37.003221,-119.010045,126.5,7.0,51.18113,4.2126007,275.5907,2.2078415037728267,5.626998024320522,-4.163759507259388
2015-09,130.0,9.0,321151.44,4097118.27,11N,37.003221,-119.010045,55.5,9.1,51.18113,3.5433090000000003,358.26791,0.9686577348568529,7.499548316460342,5.154296756015978
2015-09,130.0,52.8,321331.27,4097210.82,11N,37.004089,-119.008047,330.5,17.3,51.18113,20.7874128,681.1027300000001,5.768313177841259,-8.518927589789984,15.057153539760263
2015-09,130.0,18.0,321151.44,4097118.27,11N,37.003221,-119.010045,44.4,16.4,51.18113,7.0866180000000005,645.66964,0.7749261878854823,11.474478784419192,11.717351945977974
2015-09,130.0,24.5,321331.27,4097210.82,11N,37.004089,-119.008047,295.2,3.1,51.18113,9.6456745,122.04731000000001,5.152211951887261,-2.804963862644661,1.3199158038517251
2015-09,130.0,66.0,321331.27,4097210.82,11N,37.004089,-119.008047,51.7,12.0,51.18113,25.984266,472.4412,0.9023352232810684,9.417316446396995,7.437348381541682
2015-09,130.0,24.5,321331.27,4097210.82,11N,37.004089,-119.008047,23.5,2.3,51.18113,9.6456745,90.55122999999999,0.41015237421866746,0.9171228585280662,2.109238171085785
2015-09,130.0,21.5,321331.27,4097210.82,11N,37.004089,-119.008047,71.2,5.5,51.18113,8.4645715,216.53555,1.2426744274199626,5.20657093063633,1.7724613237678113
2015-09,130.0,31.5,321331.27,4097210.82,11N,37.004089,-119.008047,27.4,9.4,51.18113,12.4015815,370.07894000000005,0.4782202150464463,4.325877976968206,8.345464620282174
2015-09,130.0,25.9,321331.27,4097210.82,11N,37.004089,-119.008047,48.6,3.8,51.18113,10.1968559,149.60638,0.8482300164692442,2.850422064595746,2.5129850882298768
2015-09,130.0,41.5,321151.44,4097118.27,11N,37.003221,-119.010045,150.7,11.2,51.18113,16.3385915,440.94512,2.6302111827554544,5.48108345958708,-9.767175851239749
2015-09,130.0,60.0,321331.27,4097210.82,11N,37.004089,-119.008047,39.9,1.6,51.18113,23.62206,62.992160000000005,0.6963863715457375,1.0263194105106526,1.2274642429044795
2015-09,130.0,53.1,321151.44,4097118.27,11N,37.003221,-119.010045,124.0,9.8,51.18113,20.905523100000003,385.82698000000005,2.1642082724729685,8.12456821103941,-5.480090454013318
2015-09,130.0,35.7,321331.27,4097210.82,11N,37.004089,-119.008047,148.8,8.3,51.18113,14.055125700000001,326.77183,2.5970499269675624,4.299624177796981,-7.099523359332205
2015-09,130.0,58.3,321331.27,4097210.82,11N,37.004089,-119.008047,157.0,13.2,51.18113,22.9527683,519.6853199999999,2.7401669256310974,5.1576508960584135,-12.150664065572212
2015-09,130.0,80.4,321331.27,4097210.82,11N,37.004089,-119.008047,300.9,8.4,51.18113,31.653560400000003,330.70884,5.251695719250937,-7.207745208078618,4.313746517288623
2015-09,130.0,20.8,321151.44,4097118.27,11N,37.003221,-119.010045,83.6,6.5,51.18113,8.188980800000001,255.90565,1.4590952546672593,6.459491474543876,0.724548059341117
2015-09,130.0,51.3,321331.27,4097210.82,11N,37.004089,-119.008047,144.1,6.8,51.18113,20.1968613,267.71668,2.5150194521238287,3.987332025803368,-5.508283155031411
2015-09,130.0,10.2,321151.44,4097118.27,11N,37.003221,-119.010045,39.6,11.2,51.18113,4.0157502,440.94512,0.6911503837897546,7.139148685185325,8.629748319088838
2015-09,130.0,10.0,321151.44,4097118.27,11N,37.003221,-119.010045,168.4,5.1,51.18113,3.9370100000000003,200.78751,2.939134460358451,1.0254973978444195,-4.995833772956654
2015-09,130.0,21.5,321331.27,4097210.82,11N,37.004089,-119.008047,100.5,16.5,51.18113,8.4645715,649.6066500000001,1.7540558982543013,16.223705974805252,-3.0068861706204344
2015-09,130.0,46.6,321331.27,4097210.82,11N,37.004089,-119.008047,341.6,9.0,51.18113,18.346466600000003,354.3309,5.96204472481263,-2.8408413325239206,8.53988410480047
2015-09,130.0,11.4,321331.27,4097210.82,11N,37.004089,-119.008047,126.1,4.9,51.18113,4.488191400000001,192.91349000000002,2.2008601867648494,3.9591504311003503,-2.887062151031375
2015-09,130.0,50.4,321151.44,4097118.27,11N,37.003221,-119.010045,155.5,6.0,51.18113,19.8425304,236.2206,2.7139869868511823,2.488159455937435,-5.459767625259259
2015-09,130.0,10.0,321151.44,4097118.27,11N,37.003221,-119.010045,75.3,10.0,51.18113,3.9370100000000003,393.701,1.31423292675173,9.672677527758767,2.537579445848057
2015-09,130.0,14.0,321331.27,4097210.82,11N,37.004089,-119.008047,174.6,16.7,51.18113,5.511814,657.48067,3.0473448739820994,1.5716088324191897,-16.625884808871437
2015-09,130.0,13.8,321151.44,4097118.27,11N,37.003221,-119.010045,153.5,6.5,51.18113,5.433073800000001,255.90565,2.6790804018112957,2.9002857852137582,-5.817073350413162
2015-09,130.0,46.3,321151.44,4097118.27,11N,37.003221,-119.010045,164.5,8.0,51.18113,18.2283563,314.9608,2.871066619530672,2.137907008626056,-7.709043625668984
2015-09,130.0,25.8,321151.44,4097118.27,11N,37.003221,-119.010045,44.4,14.9,51.18113,10.157485800000002,586.61449,0.7749261878854823,10.424983773649146,10.64564292652877
2015-09,130.0,13.5,321151.44,4097118.27,11N,37.003221,-119.010045,288.0,11.6,51.18113,5.3149635,456.69316,5.026548245743669,-11.032255589023782,3.5845971347493877
2015-09,130.0,24.8,321331.27,4097210.82,11N,37.004089,-119.008047,358.1,12.1,51.18113,9.763784800000002,476.37820999999997,6.250024051391694,-0.4011776585011675,12.093347612895261
2015-09,130.0,40.9,321331.27,4097210.82,11N,37.004089,-119.008047,314.5,13.6,51.18113,16.1023709,535.43336,5.489060497522167,-9.700206108496866,9.532365994477974
2015-09,130.0,61.6,321331.27,4097210.82,11N,37.004089,-119.008047,153.5,11.8,51.18113,24.2519816,464.56718000000006,2.6790804018112957,5.265134194695746,-10.560225466903896
2015-09,130.0,64.1,321331.27,4097210.82,11N,37.004089,-119.008047,338.0,14.4,51.18113,25.2362341,566.92944,5.899212871740834,-5.394334945189138,13.351447505761737
2015-09,130.0,53.4,321331.27,4097210.82,11N,37.004089,-119.008047,49.3,6.6,51.18113,21.0236334,259.84265999999997,0.8604473212332044,5.003686618904504,4.303849465280588
2015-09,130.0,43.0,321331.27,4097210.82,11N,37.004089,-119.008047,171.9,16.9,51.18113,16.929143,665.35469,3.000220984178253,2.381230819745143,-16.731399815409823
2015-09,130.0,34.4,321151.44,4097118.27,11N,37.003221,-119.010045,33.7,10.1,51.18113,13.5433144,397.63801,0.5881759579220891,5.603928717224793,8.402736633517874
2015-09,130.0,26.8,321151.44,4097118.27,11N,37.003221,-119.010045,288.8,12.5,51.18113,10.551186800000002,492.12625,5.040510879759624,-11.833115751446204,4.028321190381386
2015-09,130.0,22.2,321331.27,4097210.82,11N,37.004089,-119.008047,154.3,13.0,51.18113,8.7401622,511.8113,2.693043035827251,5.637568099638074,-11.714001277187192
2015-09,130.0,16.2,321331.27,4097210.82,11N,37.004089,-119.008047,359.7,13.0,51.18113,6.3779562,511.8113,6.277949319423604,-0.06806752980845349,12.999821799216548
2015-09,130.0,37.3,321151.44,4097118.27,11N,37.003221,-119.010045,25.4,10.9,51.18113,14.685047299999999,429.13409,0.44331363000655966,4.675392954094289,9.84635469220998
2015-09,130.0,66.3,321331.27,4097210.82,11N,37.004089,-119.008047,139.8,8.5,51.18113,26.1023763,334.64585,2.4399702942880728,5.48639034565358,-6.492266243394459
2015-09,130.0,22.2,321151.44,4097118.27,11N,37.003221,-119.010045,167.2,8.5,51.18113,8.7401622,334.64585,2.9181905093345186,1.8831622297654755,-8.288769511597287
2015-09,130.0,21.4,321331.27,4097210.82,11N,37.004089,-119.008047,337.8,8.4,51.18113,8.4252014,330.70884,5.895722213236845,-3.1738626092751248,7.777312912403956
2015-09,130.0,25.5,321331.27,4097210.82,11N,37.004089,-119.008047,147.2,10.6,51.18113,10.0393755,417.32306,2.569124658935653,5.742107028997042,-8.910005997054252
2015-09,130.0,13.1,321331.27,4097210.82,11N,37.004089,-119.008047,343.2,14.4,51.18113,5.1574831,566.92944,5.9899699928445385,-4.1620578760004,13.785400764461768
2015-09,130.0,30.8,321331.27,4097210.82,11N,37.004089,-119.008047,151.5,7.8,51.18113,12.1259908,307.08678,2.644173816771409,3.7218383300249473,-6.854773478763329
2015-09,130.0,22.7,321331.27,4097210.82,11N,37.004089,-119.008047,328.1,10.8,51.18113,8.9370127,425.19708,5.726425275793396,-5.707134015001343,9.168894226394732
2015-09,130.0,10.7,321331.27,4097210.82,11N,37.004089,-119.008047,306.3,22.4,51.18113,4.2126007,881.89024,5.345943498858632,-18.05279352236675,13.261095205102523
2015-09,130.0,48.1,321331.27,4097210.82,11N,37.004089,-119.008047,284.5,12.0,51.18113,18.937018100000003,472.4412,4.965461721923868,-11.617771684537292,3.004560048653297
2015-09,130.0,36.0,321331.27,4097210.82,11N,37.004089,-119.008047,303.8,5.0,51.18113,14.173236000000001,196.8505,5.302310267558774,-4.154922346371641,2.781478077501526
2015-09,130.0,40.3,321331.27,4097210.82,11N,37.004089,-119.008047,7.5,11.8,51.18113,15.8661503,464.56718000000006,0.1308996938995747,1.5402090681966087,11.699049364210964
2015-09,130.0,14.9,321331.27,4097210.82,11N,37.004089,-119.008047,358.2,11.4,51.18113,5.8661449,448.81914,6.2517693806436885,-0.3580826534906633,11.39437478816934
2015-09,130.0,19.8,321331.27,4097210.82,11N,37.004089,-119.008047,197.9,1.2,51.18113,7.7952798,47.24412,3.454006589696778,-0.36882794135976843,-1.1419132846553257
2015-09,130.0,39.1,321331.27,4097210.82,11N,37.004089,-119.008047,353.4,7.4,51.18113,15.3937091,291.33874000000003,6.1679935765479605,-0.8505349136472143,7.350958465442934
2015-09,130.0,34.5,321331.27,4097210.82,11N,37.004089,-119.008047,194.5,4.8,51.18113,13.582684500000001,188.97648,3.394665395128971,-1.2018240194613194,-4.647108673814917
2015-09,130.0,13.5,321331.27,4097210.82,11N,37.004089,-119.008047,252.8,2.5,51.18113,5.3149635,98.42525,4.412192349041665,-2.3881959053058592,-0.7392701251101172
2015-09,130.0,45.3,321331.27,4097210.82,11N,37.004089,-119.008047,44.0,18.2,51.18113,17.8346553,716.53582,0.767944870877505,12.64278234235375,13.091984366163452
2015-09,130.0,32.8,321331.27,4097210.82,11N,37.004089,-119.008047,348.1,13.3,51.18113,12.9133928,523.62233,6.0754911261922615,-2.7425156657751715,13.014169501853655
2015-09,130.0,23.8,321331.27,4097210.82,11N,37.004089,-119.008047,11.2,2.8,51.18113,9.370083800000002,110.23628,0.1954768762233649,0.5438561834159216,2.746674434977736
2015-09,130.0,16.9,321331.27,4097210.82,11N,37.004089,-119.008047,267.1,16.0,51.18113,6.6535469,629.9216,4.661774432076855,-15.97950971494698,-0.8094870412274082
2015-09,130.0,43.2,321331.27,4097210.82,11N,37.004089,-119.008047,252.3,9.8,51.18113,17.007883200000002,385.82698000000005,4.403465702781694,-9.336082516285147,-2.9795239970698013
2015-09,130.0,36.4,321331.27,4097210.82,11N,37.004089,-119.008047,253.6,20.0,51.18113,14.3307164,787.402,4.42615498305762,-19.18627949080115,-5.646829136857532
2015-09,130.0,15.8,321331.27,4097210.82,11N,37.004089,-119.008047,335.1,14.6,51.18113,6.220475800000001,574.80346,5.848598323432999,-6.147122875165366,13.242842608655389
2015-09,130.0,40.3,321331.27,4097210.82,11N,37.004089,-119.008047,345.5,8.1,51.18113,15.8661503,318.89781,6.030112565640408,-2.028078032840979,7.841995887062671
2015-09,130.0,30.2,321331.27,4097210.82,11N,37.004089,-119.008047,238.8,4.8,51.18113,11.889770200000001,188.97648,4.167846253762459,-4.105748448770432,-2.4865296449910255
2015-09,130.0,13.0,321331.27,4097210.82,11N,37.004089,-119.008047,347.2,11.2,51.18113,5.118113,440.94512,6.059783162924312,-2.4813431733380398,10.921672768222306
2015-09,130.0,16.6,321331.27,4097210.82,11N,37.004089,-119.008047,227.4,4.1,51.18113,6.535436600000001,161.41741,3.9688787190351054,-3.01799805719091,-2.775191475698909
2015-09,130.0,15.9,321331.27,4097210.82,11N,37.004089,-119.008047,284.5,11.9,51.18113,6.2598459,468.50419000000005,4.965461721923868,-11.520956920499483,2.979522048247853
2015-09,130.0,35.5,321331.27,4097210.82,11N,37.004089,-119.008047,337.1,16.8,51.18113,13.976385500000001,661.41768,5.883504908472886,-6.537282362355455,15.475914813504122
2015-09,130.0,14.7,321331.27,4097210.82,11N,37.004089,-119.008047,204.8,3.4,51.18113,5.7874047,133.85834,3.574434308084387,-1.4261370803170024,-3.0864434270118895
2015-09,130.0,38.7,321331.27,4097210.82,11N,37.004089,-119.008047,5.2,11.2,51.18113,15.236228700000002,440.94512,0.09075712110370514,1.0150848982151377,11.153905264498867
2015-09,110.0,19.0,321331.27,4097210.82,11N,37.004089,-119.008047,255.8,4.8,43.30711,7.480319000000001,188.97648,4.464552226601495,-4.6533376794966665,-1.1774754522182516
2015-09,130.0,12.1,321151.44,4097118.27,11N,37.003221,-119.010045,277.6,19.3,51.18113,4.7637821,759.84293,4.845034003536259,-19.130459926854755,2.5525483319624716
2015-09,130.0,40.9,321331.27,4097210.82,11N,37.004089,-119.008047,8.7,7.5,51.18113,16.1023709,295.27575,0.15184364492350666,1.134456151854144,7.413704151065127
2015-09,130.0,32.7,321092.88,4097300.44,11N,37.004851,-119.010746,216.1,14.8,51.18113,12.874022700000001,582.6774800000001,3.771656513559746,-8.72010608882946,-11.958250281690855
2015-09,40.0,95.7,321092.88,4097300.44,11N,37.004851,-119.010746,330.8,21.2,15.748040000000001,37.6771857,834.64612,5.773549165597243,-10.342624773741125,18.505948038119968
2015-09,130.0,26.9,321092.88,4097300.44,11N,37.004851,-119.010746,121.8,6.9,51.18113,10.5905569,271.65369000000004,2.1258110289290935,5.864259581609361,-3.6359949889270755
2015-09,130.0,23.9,321242.81,4097330.35,11N,37.005149,-119.009069,214.2,7.3,51.18113,9.4094539,287.40173,3.7384952577718535,-4.1032086583205505,-6.037688192204302
2015-09,130.0,41.4,321242.81,4097330.35,11N,37.005149,-119.009069,125.3,15.4,51.18113,16.2992214,606.29954,2.1868975527488947,12.568518887234468,-8.89900741550598
2015-09,130.0,15.7,321092.88,4097300.44,11N,37.004851,-119.010746,132.8,2.3,51.18113,6.1811057,90.55122999999999,2.3177972466484698,1.6875786883566155,-1.562714999801488
2015-09,130.0,34.2,321092.88,4097300.44,11N,37.004851,-119.010746,184.5,2.5,51.18113,13.464574200000001,98.42525,3.220132469929538,-0.19614773931961205,-2.4922933343328197
2015-09,130.0,75.1,321092.88,4097300.44,11N,37.004851,-119.010746,99.5,3.0,51.18113,29.566945099999998,118.1103,1.736602605734358,2.9588568046116945,-0.49514281758203316
2015-09,130.0,35.3,321242.81,4097330.35,11N,37.005149,-119.009069,102.2,9.8,51.18113,13.897645299999999,385.82698000000005,1.7837264955382048,9.57867576400374,-2.070983005262809
2015-09,130.0,23.5,321242.81,4097330.35,11N,37.005149,-119.009069,134.1,15.1,51.18113,9.2519735,594.48851,2.340486526924396,10.84370709622415,-10.508283228543945
2015-09,130.0,22.1,321242.81,4097330.35,11N,37.005149,-119.009069,133.9,16.4,51.18113,8.700792100000001,645.66964,2.3369958684204075,11.817038231557415,-11.371789983723335
2015-09,130.0,15.4,321092.88,4097300.44,11N,37.004851,-119.010746,326.2,15.9,51.18113,6.0629954,625.98459,5.693264020005503,-8.845100286454844,13.21265306146182
2015-09,130.0,30.6,321242.81,4097330.35,11N,37.005149,-119.009069,160.4,11.6,51.18113,12.047250600000002,456.69316,2.7995081201989045,3.8912382091029594,-10.92786645233264
2015-09,130.0,82.0,321092.88,4097300.44,11N,37.004851,-119.010746,35.1,7.2,51.18113,32.283482,283.46472,0.6126105674500097,4.140037814711606,5.890677965460169
2015-09,130.0,12.0,321242.81,4097330.35,11N,37.005149,-119.009069,100.9,11.9,51.18113,4.724412,468.50419000000005,1.7610372152622786,11.68530868108768,-2.2502357715797077
2015-09,130.0,46.9,321242.81,4097330.35,11N,37.005149,-119.009069,289.7,16.4,51.18113,18.4645769,645.66964,5.0562188430275725,-15.440116934917421,5.528362238138542
2015-09,130.0,28.9,321092.88,4097300.44,11N,37.004851,-119.010746,26.1,19.2,51.18113,11.3779589,755.90592,0.45553093477052004,8.44683206123357,17.24212945460382
2015-09,130.0,12.1,321242.81,4097330.35,11N,37.005149,-119.009069,113.4,5.2,51.18113,4.7637821,204.72452,1.9792033717615698,4.772324053556702,-2.0651690313008597
2015-09,130.0,38.1,321092.88,4097300.44,11N,37.004851,-119.010746,239.5,1.7,51.18113,15.000008100000002,66.92917,4.180063558526419,-1.4647695727505938,-0.862815217033197
2015-09,130.0,39.4,321242.81,4097330.35,11N,37.005149,-119.009069,19.9,12.9,51.18113,15.5118194,507.87429000000003,0.34732052114687156,4.390896197748346,12.129716838434403
2015-09,130.0,11.0,321242.81,4097330.35,11N,37.005149,-119.009069,147.5,4.4,51.18113,4.330711,173.22844,2.5743606466916362,2.3641182767260247,-3.7109223615766975
2015-09,130.0,11.0,321242.81,4097330.35,11N,37.005149,-119.009069,41.1,12.6,51.18113,4.330711,496.06326,0.7173303225696694,8.282928097005607,9.494898743000638
2015-09,130.0,11.0,321092.88,4097300.44,11N,37.004851,-119.010746,100.9,4.7,51.18113,4.330711,185.03947000000002,1.7610372152622786,4.615205949673285,-0.8887485820524896
2015-09,130.0,13.3,321092.88,4097300.44,11N,37.004851,-119.010746,0.8,27.4,51.18113,5.236223300000001,1078.74074,0.013962634015954637,0.3825637412925804,27.397329157854934
2015-09,130.0,43.3,321242.81,4097330.35,11N,37.005149,-119.009069,348.5,7.6,51.18113,17.0472533,299.21276,6.082472443200238,-1.5151963015706997,7.447427755118304
2015-09,130.0,52.3,321242.81,4097330.35,11N,37.005149,-119.009069,157.6,19.6,51.18113,20.5905623,771.6539600000001,2.750638901143063,7.468979376465377,-18.121102258801336
2015-09,130.0,16.5,321242.81,4097330.35,11N,37.005149,-119.009069,350.8,8.5,51.18113,6.4960665,334.64585,6.122615015996108,-1.3589900953805965,8.390658253120398
2015-09,130.0,16.0,321242.81,4097330.35,11N,37.005149,-119.009069,306.1,12.3,51.18113,6.299216,484.25223000000005,5.342452840354643,-9.938275571945772,7.2471151954461135
2015-09,130.0,11.5,321242.81,4097330.35,11N,37.005149,-119.009069,166.7,8.6,51.18113,4.5275615,338.58286,2.909463863074547,1.9784277398177006,-8.369338305882957
2015-09,130.0,25.3,321092.88,4097300.44,11N,37.004851,-119.010746,145.2,5.1,51.18113,9.960635300000002,200.78751,2.5342180738957665,2.9106391951906017,-4.187860966581891
2015-09,130.0,58.6,321242.81,4097330.35,11N,37.005149,-119.009069,39.9,14.2,51.18113,23.0708786,559.05542,0.6963863715457375,9.108584768282041,10.893745155777255
2015-09,130.0,11.4,321242.81,4097330.35,11N,37.005149,-119.009069,281.5,4.3,51.18113,4.488191400000001,169.29143,4.9131018443640375,-4.213676229869567,0.8572821179939468
2015-09,130.0,24.7,321242.81,4097330.35,11N,37.005149,-119.009069,265.6,3.4,51.18113,9.7244147,133.85834,4.6355944932969395,-3.3899793575715287,-0.2608446956311829
2015-09,130.0,10.1,321092.88,4097300.44,11N,37.004851,-119.010746,128.4,2.3,51.18113,3.9763801,90.55122999999999,2.241002759560719,1.8024949518494315,-1.4286398946401135
2015-09,130.0,14.2,321242.81,4097330.35,11N,37.005149,-119.009069,349.9,7.3,51.18113,5.5905542,287.40173,6.106907052728158,-1.2801771004715117,7.186873213813386
2015-09,130.0,11.2,321242.81,4097330.35,11N,37.005149,-119.009069,359.5,16.7,51.18113,4.4094512,657.48067,6.274458660919615,-0.14573314282283972,16.69936411517166
2015-09,130.0,22.8,321092.88,4097300.44,11N,37.004851,-119.010746,123.0,9.2,51.18113,8.976382800000001,362.20491999999996,2.1467549799530254,7.715769225097901,-5.010679122138249
2015-09,130.0,22.2,321092.88,4097300.44,11N,37.004851,-119.010746,162.3,8.5,51.18113,8.7401622,334.64585,2.832669375986797,2.584281017866667,-8.097622590655483
2015-09,130.0,11.5,321242.81,4097330.35,11N,37.005149,-119.009069,132.6,4.6,51.18113,4.5275615,181.10245999999998,2.314306588144481,3.386046600750778,-3.113629460540239
2015-09,130.0,105.1,321242.81,4097330.35,11N,37.005149,-119.009069,28.2,7.1,51.18113,41.3779751,279.52771,0.4921828490624009,3.355110430570283,6.257254509661445
2015-09,130.0,65.8,321242.81,4097330.35,11N,37.005149,-119.009069,37.7,15.9,51.18113,25.9055258,625.98459,0.6579891280018623,9.723279938954715,12.580454174183092
2015-09,130.0,40.1,321242.81,4097330.35,11N,37.005149,-119.009069,185.7,22.1,51.18113,15.7874101,870.0792100000001,3.24107642095347,-2.19496646933442,-21.990728096143105
2015-09,130.0,32.8,321242.81,4097330.35,11N,37.005149,-119.009069,112.5,15.7,51.18113,12.9133928,618.1105699999999,1.9634954084936207,14.504908660427201,-6.008129888131909
2015-09,130.0,14.8,321242.81,4097330.35,11N,37.005149,-119.009069,81.4,7.3,51.18113,5.826774800000001,287.40173,1.4206980111233845,7.217921581643143,1.0916080071390784
2015-09,130.0,10.5,321242.81,4097330.35,11N,37.005149,-119.009069,121.7,14.7,51.18113,4.1338605,578.74047,2.1240656996770992,12.506923308533551,-7.724433270762337
2015-09,130.0,10.8,321242.81,4097330.35,11N,37.005149,-119.009069,111.3,5.1,51.18113,4.2519708000000005,200.78751,1.9425514574696887,4.7516252606863,-1.8525812754121889
2015-09,130.0,39.1,321242.81,4097330.35,11N,37.005149,-119.009069,164.9,8.1,51.18113,15.3937091,318.89781,2.8780479365386493,2.110086520005453,-7.820328310121722
2015-09,130.0,132.1,321092.88,4097300.44,11N,37.004851,-119.010746,219.4,15.1,51.18113,52.0079021,594.48851,3.8292523788755592,-9.584430749354242,-11.66827695981
2015-09,130.0,16.5,321092.88,4097300.44,11N,37.004851,-119.010746,94.5,4.7,51.18113,6.4960665,185.03947000000002,1.6493361431346414,4.685511468545702,-0.3687577499208709
2015-09,130.0,14.8,321092.88,4097300.44,11N,37.004851,-119.010746,136.4,4.0,51.18113,5.826774800000001,157.4804,2.3806290997202657,2.7584781749426788,-2.8966874457498704
2015-09,130.0,29.3,321092.88,4097300.44,11N,37.004851,-119.010746,107.9,8.4,51.18113,11.5354393,330.70884,1.8832102629018816,7.993392992587281,-2.58179558951838
2015-09,130.0,25.7,321092.88,4097300.44,11N,37.004851,-119.010746,222.8,3.1,51.18113,10.1181157,122.04731000000001,3.8885935734433663,-2.1062680432107013,-2.274562579958917
2015-09,130.0,22.5,321092.88,4097300.44,11N,37.004851,-119.010746,12.9,7.7,51.18113,8.8582725,303.14977,0.22514747350726852,1.7190258932843256,7.505661195272408
2015-09,30.0,63.6,321092.88,4097300.44,11N,37.004851,-119.010746,25.6,19.8,11.81103,25.0393836,779.5279800000001,0.4468042885105484,8.55529782627925,17.856284022821253
2015-09,130.0,14.6,321092.88,4097300.44,11N,37.004851,-119.010746,161.0,4.5,51.18113,5.7480346,177.16545,2.8099800957108707,1.4650566950572046,-4.254833590196926
2015-09,130.0,15.0,321092.88,4097300.44,11N,37.004851,-119.010746,92.7,6.6,51.18113,5.905515,259.84265999999997,1.6179202165987436,6.5926731747490015,-0.3109025746836423
2015-09,130.0,41.0,321242.81,4097330.35,11N,37.005149,-119.009069,173.5,6.6,51.18113,16.141741,259.84265999999997,3.0281462522101616,0.7471412108681854,-6.557574247465477
2015-09,130.0,31.3,321242.81,4097330.35,11N,37.005149,-119.009069,139.7,10.8,51.18113,12.3228413,425.19708,2.438224965036078,6.985329618712966,-8.236817960713433
2015-09,130.0,10.5,321392.22,4097086.99,11N,37.002985,-119.007333,135.7,8.9,51.18113,4.1338605,350.39389,2.368411794956305,6.215896040335955,-6.369665329963246
2015-09,130.0,26.9,321392.22,4097086.99,11N,37.002985,-119.007333,155.2,15.4,51.18113,10.5905569,606.29954,2.7087509990951992,6.459562069671132,-13.979773169406792
2015-09,130.0,24.5,321392.22,4097086.99,11N,37.002985,-119.007333,303.8,10.0,51.18113,9.6456745,393.701,5.302310267558774,-8.309844692743281,5.562956155003052
2015-09,130.0,23.3,321392.22,4097086.99,11N,37.002985,-119.007333,197.9,3.8,51.18113,9.173233300000001,149.60638,3.454006589696778,-1.1679551476392667,-3.616058734741865
