uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"a34c046a-147e-4575-a12d-a50dbfbda088","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.04771","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","0e201458-f2f6-4d37-b327-78fe585b9fcc",
"53743ae6-8569-47d8-b941-a2bbe96eb36f","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","31_100","NEON.PLA.D17.TEAK.09118","1","ok","small shrub","Live",,,"noChange",0.8,,,,0.5,0.4,"Full sun","cylinder",1.3,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","c64d5cc3-be02-4560-9990-fe59c17fc076",
"12a84202-cb77-4a0b-b9c1-418225d46ee0","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","31_100","NEON.PLA.D17.TEAK.09115","1","ok","small shrub","Live",,,"noChange",0.8,,,,0.8,0.6,"Full sun","half-sphere",2.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","473a7b50-132a-49a4-9d1a-2b88c90112c0",
"34930456-fecb-46ae-809a-be7a3bd60be9","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","8","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.6,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","dbbec9a1-c1de-418a-8162-7ae96b8c226b",
"1c9e7efe-37d7-4f6f-8eee-832138a6b35c","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04765","4","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.1,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","d360a564-2a7e-4427-8e2c-f50560d44867",
"c9dc3e66-3e8a-476c-a819-20f2644df91d","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04757","2","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"oblate half-sphere",2.5,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3020-1597","0000-0003-1699-6511","1cb790d3-5158-4f66-8427-9952dccb4b58",
"2cfc665e-efb2-49cf-896f-edd7d181c58e","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04752","1","ok","small shrub","Live",,,"noChange",0.4,,,,0.9,0.7,"Full sun","oblate half-sphere",2.6,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","1fdfd0cc-77b3-485f-8cd4-d8f08b2cb62b",
"c19b876f-d25d-4571-84d9-714110515352","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04756","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.9,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","efaeeefc-b842-4a30-952e-b590016d281b",
"3d4c16a4-835d-4f52-865c-ea545d199d4f","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.04772","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.6,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","40aab1aa-b063-4ce2-b024-5cb670c3cc6f",
"8a2be846-5a01-4ca1-8163-cae3989ae2d1","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.09101","1","ok","small shrub","Live",,,"noChange",0.6,,,,1.3,0.7,"Full sun","oblate half-sphere",1.6,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","a2b91ea9-a3ac-42a1-8c63-4096851a715a",
"7bfde3c9-447a-4c5e-b3b1-967781c212eb","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04757","1","ok","small shrub","Live, physically damaged",,,"noChange",1.3,,,,1.0,0.8,"Full sun","oblate half-sphere",2.5,10,,,,,,,,,,,"Physical; Crown damage","0000-0002-3020-1597","0000-0003-1699-6511","86efde3c-9520-4b5c-8685-7ffe2ab93ce8",
"9226cd3d-7586-45d7-af17-433fd87cc40f","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04753","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.1,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","458f99ab-097a-438a-bca9-9204cf57aedc",
"e30de222-b071-4ef5-8daa-d654b2deb0e8","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04755","3","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.5,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","1b879388-fe68-47eb-8f15-133632abf711",
"192428c4-d347-41ac-8a32-55cb246a3690","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04755","6","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.4,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","599243f1-cad6-4077-b2d5-21a9c79fc8fc",
"608812ac-3850-4254-a32a-644fe2eb0624","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04755","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.6,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","101367e1-166c-4ebe-8773-fa8e9d92d4f3",
"9a473c81-0bab-4f25-8315-41907728b575","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04767","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.2,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","6613c1fb-0b71-4281-8bdb-a0d288d7feb8",
"9e13ef24-84be-43c1-9ff8-8c758af41f63","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","31_100","NEON.PLA.D17.TEAK.09112","3","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",3.0,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","4c4e027a-7d32-4749-95e9-fefde4bc4ccc",
"8b44fa48-725e-4640-8f80-426cd70f404f","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","3","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","fad13071-d211-48d7-ab6e-32a388c9cbbb",
"2dc6cfc8-4364-4f52-9b85-31611df6c353","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.04773","1","ok","small shrub","Live",,,"noChange",0.7,,,,1.2,0.8,"Full sun","oblate half-sphere",3.3,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","18f51778-623d-4fbb-9f36-60f16faa949e",
"f7132b23-d4b8-49ea-b773-757041231e11","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04765","5","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",2.5,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","83cff7db-3c76-4d0a-a487-b12884072a2c",
"cacbc866-7b70-40f0-b521-83c2ada9ac05","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","31_100","NEON.PLA.D17.TEAK.09112","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",3.0,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","06699b3c-a269-4507-87c5-ba9c5c4088ae",
"7a15a8b3-4d54-453f-803d-550ba1070e29","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","5","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.3,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","847fd9b1-b8d8-4ce4-a493-c8263377cf96",
"0736eb03-709c-4509-8b87-a8ccf4ba6726","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.04774","2","ok","small shrub","Live, physically damaged",,,"noChange",,,,,,,,"half-sphere",6.3,10,,,,,,,,,,,"Physical; Crown damage","0000-0002-3020-1597","0000-0003-1699-6511","d608954a-0a8a-4fb4-8dcb-c81494f882c3",
"89221b9b-4b57-499c-8e63-922bfa038a8b","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.09102","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.9,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","61467447-73f2-48d7-87f5-27632df81f54",
"c72ff02c-e8cf-4a61-9f52-c8d4b601241b","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","4","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.5,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","bd123882-0932-4a7d-9244-419d8943322c",
"c88506c6-6f0d-48f1-91dd-e24054e82e6e","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.09106","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.9,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","c1a48180-e6e4-4434-8108-a263be292f10",
"e19d9063-dc4c-4f46-ab63-87d2dc9813a5","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.09117","1","ok","small shrub","Live, physically damaged",,,"noChange",0.7,,,,0.8,0.4,"Full sun","half-sphere",5.4,10,,,,,,,,,,,"Physical; Crown damage","0000-0002-3020-1597","0000-0003-1699-6511","5e9465c8-6925-4088-abcf-83fef373fb9e",
"f75ac387-256e-4ea0-bd7b-ed1dc86bedfa","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","31_100","NEON.PLA.D17.TEAK.09114","2","ok","small shrub","Live",,,"noChange",,,,,,,,"cylinder",2.4,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","6c40ee07-0e63-489b-9fa3-dc261ee8e5aa",
"86f2eda6-9563-4f94-99ad-2c8b58f60bc9","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04765","1","ok","small shrub","Live",,,"noChange",0.8,,,,1.9,1.6,"Full sun","oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","a617d371-f002-404d-af37-c22913f089d5",
"8b51cc46-8033-49b8-892d-80a475e293e5","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04764","1","ok","small shrub","Live, physically damaged",,,"noChange",0.9,,,,0.9,0.7,"Full sun","cylinder",1.6,10,,,,,,,,,,,"Physical; Crown damage","0000-0002-3020-1597","0000-0003-1699-6511","a695d0d7-b288-4530-8479-9ff03c448135",
"3ec2ffa3-3304-4cfa-ab46-c27950fd1492","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04765","3","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.5,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","d16f20d3-0499-45ad-b917-6219a20e3fc9",
"93c8062b-2c14-48d3-a0ba-3c05b65c0d10","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.09105","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",2.0,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","90bd056b-ba1f-4b4c-b400-b723f805ef67",
"319ff841-ea3f-4883-b455-31e737ee8c13","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","c68ea6dd-f69e-427c-a7af-74efa420c78d",
"cb177993-cb53-41d7-b48a-6f2d683a51a2","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.04760","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",2.0,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","07f23a84-1eef-4407-893e-333ed426a271",
"68304600-6e80-4f2e-839f-793b02db40fa","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","6","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",2.2,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","e17e556f-85d6-4be8-aba1-f433c3d90e60",
"9c4b0cfa-8c85-4cd9-84e2-b7f3618a439c","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04753","1","ok","small shrub","Live, physically damaged",,,"noChange",1.8,,,,1.0,0.6,"Full sun","half-sphere",1.2,10,,,,,,,,,,,"Physical; Crown damage","0000-0002-3020-1597","0000-0003-1699-6511","35b4ba14-6d3a-4e06-9fc3-8a05a4319de1",
"584354ce-c11f-4704-8610-e85ed79fc779","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04754","1","ok","small shrub","Live",,,"noChange",1.2,,,,2.2,1.7,"Open grown","oblate half-sphere",1.9,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","76a54383-1943-4558-84b7-e580cbf2dc93",
"4daca016-b566-4485-9b47-9646a1d0a4f2","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","41_100","NEON.PLA.D17.TEAK.04763","1","ok","small shrub","Live",,,"noChange",0.8,,,,1.3,0.8,"Full sun","oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","8d0a22e2-be7f-4666-942d-23f573d33097",
"00cf0106-27c2-491b-873e-969fedc95b85","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","31_100","NEON.PLA.D17.TEAK.09111","1","ok","small shrub","Live",,,"noChange",0.6,,,,1.1,0.6,"Full sun","oblate half-sphere",1.9,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","1dcaa993-efdd-4843-a622-73f18ffd4dd1",
"1a883fc5-981b-4474-a622-4362f12a1ac2","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","40_100","NEON.PLA.D17.TEAK.04755","5","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.1,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","7f08a45f-02dd-418f-aab6-202c1bbb0229",
"54aa570e-6f24-46a8-a632-c23626d6938b","TEAK_024.basePlot.vst","2022-09-07","vst_TEAK_2022","D17","TEAK","TEAK_024","32_100","NEON.PLA.D17.TEAK.09110","1","ok","small shrub","Live",,,"noChange",0.6,,,,0.9,0.8,"Full sun","oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-3020-1597","0000-0003-1699-6511","c7f39bb9-f6e2-496d-887e-e7af16b7d085",
