uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"ab1282b4-2424-4ddc-be6b-2563f44e1cf7","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.03100","1","ok","single bole tree","Live",10.6,130,"noChange",4.8,,,,1.8,1.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","79460697-e847-4f60-b77c-6659eaaeecc4",
"f3872571-2610-43e2-afc8-0417b813f393","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.05777","1","ok","single bole tree","Live",14.0,130,"noChange",7.4,,,,2.8,2.2,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","d9ede436-2f3a-4a94-ba8c-344a8c97093e",
"3735b6f4-1993-4137-9746-8b1b91b3f622","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","32_3_4","NEON.PLA.D17.TEAK.09317","1","ok","small shrub","Live",,,"noChange",1.0,,,,1.1,0.8,"Partially shaded","half-sphere",2.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","62705c61-78f3-4a5c-9583-927601db0ec0",
"94ed867d-6397-45a1-b9e4-2e3647f9669d","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05781","1","ok","small shrub","Live",,,"noChange",0.8,,,,0.8,0.5,"Mostly shaded","oblate half-sphere",3.2,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","910c2275-e757-442a-9a56-fe877ee252b4",
"bcf73419-f003-417d-9f1e-bed05fa913f9","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.05772","1","ok","single bole tree","Live",56.4,130,"noChange",23.9,,,,7.5,4.5,"Full sun",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","9ced529d-0948-439a-aea8-fb89c0870972",
"64fcc319-7d16-4877-b30e-61622ec13248","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05783","2","ok","small shrub","Live",,,"noChange",,,,,,,,"cylinder",1.9,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","8aab93f0-b446-41e7-8c21-9adcad588d02",
"70c3846f-c3c1-46be-be36-c8c0d748487d","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.05776","1","ok","single bole tree","Live",24.7,130,"noChange",11.5,,,,4.0,3.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","4042ea4d-c736-4c21-bb25-0f204c724a56",
"c40ffdc6-efa8-4e0a-8600-1460a4baee9d","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.05774","1","ok","single bole tree","Live",32.5,130,"noChange",16.6,,,,5.1,4.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","6f695ce0-62b4-4d10-bd14-41bb70f800dc",
"bc27ea33-cfb3-4426-8af1-75a04c7b473e","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05781","4","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",2.9,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","adb3806c-f122-4a23-a876-a52c03309ce3",
"8232cb58-6bb6-4cd3-9e19-bbcac7e869bb","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_1","NEON.PLA.D17.TEAK.05778","2","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"cylinder",1.1,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0003-1800-4053","0000-0003-1699-6511","9bce2c6c-a11d-4c64-84f7-a99e2e9170c9",
"c46fae9d-e695-4bb5-bf82-333289d5ee56","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05781","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","772fa07e-314d-4059-aa7e-26988496ca73",
"54db55dc-c7d9-4bda-9984-88abdc0b882f","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.03078","1","ok","single bole tree","Live",18.8,130,"noChange",9.7,,,,4.3,2.7,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","da53d45e-1972-4836-9c4e-0eeec8060ce9",
"ca8db43b-decf-4913-9518-364915ec34d9","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","32_3_4","NEON.PLA.D17.TEAK.09314","1","ok","small shrub","Live",,,"noChange",1.4,,,,1.4,1.0,"Full sun","half-sphere",4.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","24f55014-332e-4f9f-bc08-3acffb9d5150",
"9deefd42-fd52-4a54-9ab5-fdb49f317019","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","32_3_4","NEON.PLA.D17.TEAK.09317","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",3.0,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","767478ba-2f7a-4361-a16a-ea76bbb40461",
"852de777-7b24-4634-9fa8-f5ccfbc4e580","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","32_3_4","NEON.PLA.D17.TEAK.09314","3","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",2.1,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","e12803eb-3c2a-4f26-8036-d1398f22593e",
"b7d9a8f5-a0a2-46ff-86c1-215cf688845e","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05780","1","ok","small shrub","Live",,,"noChange",0.7,,,,0.9,0.7,"Partially shaded","oblate half-sphere",2.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","bfd9c4bf-0b3e-49fa-89aa-f70313372b22",
"529dec8a-ab16-45a5-9144-969220dffe8c","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05783","4","ok","small shrub","Live",,,"noChange",,,,,,,,"cylinder",2.0,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","1091e7ca-cd0f-4efc-b83a-69f787bd7f5b",
"e94641a8-6bfb-43fa-9a18-e8e6f4292d88","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_4","NEON.PLA.D17.TEAK.09311","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","cb71b9fb-a247-4f25-be21-68912436920a",
"b852d1e1-077d-4e02-aaf7-92141aa7de61","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.03076","1","ok","single bole tree","Live",28.0,130,"noChange",15.0,,,,4.4,3.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","9d502c64-7144-41ca-9e61-7df98d9f6730",
"0a549d73-5d2a-4b34-a90c-99ec93748a6b","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.03079","1","ok","single bole tree","Live",25.0,130,"noChange",15.2,,,,4.4,3.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","c5929b4a-96c4-466b-a118-7a010375e513",
"3bacae49-b290-4a98-9429-c256decfbb01","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","32_3_4","NEON.PLA.D17.TEAK.09314","4","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",4.1,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","494894ad-f42e-4e44-bd79-f2fc5eb09220",
"a4d8b07d-47e5-4914-94f6-2229e514801c","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.05773","1","ok","single bole tree","Live",16.9,130,"noChange",6.3,,,,3.2,2.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","64014891-6138-4930-bf81-3d0bd33d63c2",
"cd8fdebb-9311-4e3c-991e-80cb99074f29","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05781","3","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",2.2,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","a28ce8bb-df6c-4132-b8c1-88e6eefc203e",
"31b3ff32-bac1-4650-b641-dd604a889558","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05780","2","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",1.5,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","2b725499-2c72-45a7-916d-9a8e01398720",
"12d4129d-eb66-4c83-9d67-1acb40d71d11","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","32_3_4","NEON.PLA.D17.TEAK.09312","1","ok","small shrub","Live",,,"noChange",1.2,,,,0.7,0.4,"Full sun","cylinder",2.9,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","9fe8c6dd-44c9-4a92-bf9f-adc177927561",
"a89632a7-e05e-4192-887d-c444366093b4","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_4","NEON.PLA.D17.TEAK.09301","1","ok","small shrub","Live",,,"noChange",0.8,,,,0.9,0.8,"Full sun","half-sphere",2.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","bf9cc66c-cffb-4806-8d90-91a80bfeffb9",
"143fa5b2-beb0-4165-9599-6663edd6c2c8","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.05771","1","ok","single bole tree","Standing dead",63.5,130,"noChange",23.4,,,,0.8,0.6,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0003-1800-4053","0000-0003-1699-6511","578cb401-1aa9-4880-85c5-59f0f308bb2d",
"9ed543a3-1201-4ca0-b5c8-6669d07bf8ec","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_4","NEON.PLA.D17.TEAK.09304","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.8,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","f9251c83-f035-4f9c-96e1-ff7b8cdb8db1",
"9c795df7-4d50-487c-94b4-bdd1a781ab58","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","40_3_1","NEON.PLA.D17.TEAK.05781","6","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"oblate half-sphere",2.5,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0003-1800-4053","0000-0003-1699-6511","8348f81b-5770-4ed2-b227-5b820895701a",
"adccec91-06f5-4956-baf8-73f1f74dadfb","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_4","NEON.PLA.D17.TEAK.09302","1","ok","small shrub","Live",,,"noChange",1.0,,,,1.0,0.6,"Full sun","half-sphere",2.3,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","9f3a4e31-d901-4402-afe5-6770595ad30e",
"3795e25e-742a-4450-97dc-aadf4a18d1f9","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","41_100","NEON.PLA.D17.TEAK.03070","1","ok","single bole tree","Live",17.6,130,"noChange",9.6,,,,3.4,2.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","e3810a68-2c83-4145-9cc8-e6b301050cd9",
"deab1af0-ad37-4900-8581-d114f64a7d5d","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_4","NEON.PLA.D17.TEAK.09311","1","ok","small shrub","Live",,,"noChange",1.2,,,,1.1,0.6,"Full sun","half-sphere",2.1,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","597d88fd-2ae5-4dac-85d3-0b12692eaac8",
"02b5e864-4846-4625-8afa-b58aba1d1d8b","TEAK_001.basePlot.vst","2022-06-27","vst_TEAK_2022","D17","TEAK","TEAK_001","31_3_4","NEON.PLA.D17.TEAK.09305","1","ok","small shrub","Live",,,"noChange",0.8,,,,0.6,0.3,"Full sun","cylinder",2.1,10,,,,,,,,,,,,"0000-0003-1800-4053","0000-0003-1699-6511","1df4bd2c-7bdf-4903-be7d-9ed68f9d5caf",
